,ss_id,init_time,step,generation,pv_datetime,pv_hour,dlwrf,dswrf,duvrs,hcc,lcc,mcc,sde,sr,t2m,tcc,u10,u100,v10,v100
0,7317,2020-11-16 12:00:00,0 days 03:00:00,0.0,2020-11-16 03:00:00,3,3655011.0,403434.62,48575.207,0.7901001,0.4807129,0.8848572,0.0,22400.0,281.23975,0.97774076,3.6257582,6.06036,4.6024733,7.2473583
1,7317,2020-11-16 12:00:00,0 days 04:00:00,0.0,2020-11-16 04:00:00,4,4845682.0,439302.2,53559.215,0.4320984,0.934845,0.9082947,0.0,73472.0,281.08057,0.97216386,2.4120197,4.402522,4.528537,7.4132586
2,7317,2020-11-16 12:00:00,0 days 05:00:00,0.0,2020-11-16 05:00:00,5,6047190.0,439479.5,53557.402,0.3854065,0.970459,0.9953613,0.0,73856.0,281.26538,0.99862915,1.6673956,3.2546625,4.6438684,7.920271
3,7317,2020-11-16 12:00:00,0 days 06:00:00,0.0,2020-11-16 06:00:00,6,7292510.0,439479.5,53557.402,0.7869568,0.23120117,0.9020996,0.0,73856.0,281.93555,0.9762666,1.3770571,2.618967,5.8337536,9.853894
4,7317,2020-11-16 12:00:00,0 days 07:00:00,0.0,2020-11-16 07:00:00,7,8533754.0,439479.5,53557.402,0.9164429,0.71691895,0.99972534,0.0,73856.0,282.48267,0.999971,1.8609047,3.4728699,5.5424566,9.472516
5,7317,2020-11-16 12:00:00,0 days 08:00:00,0.0,2020-11-16 08:00:00,8,9796554.0,439479.5,53557.402,0.98828125,0.8158264,0.99780273,0.0,73728.0,283.04077,0.99994373,2.5230389,4.795642,4.9068966,8.3835125
6,7317,2020-11-16 12:00:00,0 days 09:00:00,72.47724151611328,2020-11-16 09:00:00,9,11074510.0,439479.5,53557.402,0.9484558,0.99328613,0.8166504,0.0,73728.0,283.74365,0.9985522,3.6961498,6.6329594,5.1110907,8.54348
7,7317,2020-11-16 12:00:00,0 days 10:00:00,178.99200439453125,2020-11-16 10:00:00,10,12377636.0,439161.7,53561.77,0.9560852,0.9996338,0.97213745,0.0,73728.0,284.28076,0.9998577,3.876546,6.9426994,5.0465527,8.20201
8,7317,2020-11-16 12:00:00,0 days 11:00:00,233.447998046875,2020-11-16 11:00:00,11,13689012.0,439161.7,53561.77,0.9380493,0.9985962,0.9873047,0.0,73728.0,284.76562,0.9999267,4.0265713,7.233987,5.474413,8.933495
9,7317,2020-11-16 12:00:00,0 days 12:00:00,183.17520141601562,2020-11-16 12:00:00,12,15010368.0,439161.7,53561.77,0.9472656,0.9940491,0.99383545,0.0,73728.0,285.29028,0.9999222,5.174775,8.793246,6.220642,9.9975195
10,7317,2020-11-17 00:00:00,0 days 13:00:00,190.48080444335938,2020-11-16 13:00:00,13,17110416.0,224715.69,32673.398,0.9806824,0.9999695,0.9301758,0.0,13312.0,286.1704,0.99998593,5.0511904,8.369925,6.447134,10.238714
11,7317,2020-11-17 00:00:00,0 days 14:00:00,212.39999389648438,2020-11-16 14:00:00,14,18450222.0,307063.7,41615.51,0.9779968,1.0,1.0,0.0,13312.0,286.17358,0.9999926,5.000886,8.377379,6.1646156,9.864156
12,7317,2020-11-17 00:00:00,0 days 15:00:00,16.570199966430664,2020-11-16 15:00:00,15,19790342.0,343591.5,48907.316,0.97943115,1.0,1.0,0.0,13312.0,286.1526,1.0000039,4.5871477,7.756528,5.844363,9.400251
13,7317,2020-11-17 00:00:00,0 days 16:00:00,0.012200879864394665,2020-11-16 16:00:00,16,21131216.0,349761.38,50090.043,0.9909973,1.0,0.9988098,0.0,13312.0,286.1183,0.9999977,4.0979624,7.025378,5.2747126,8.559926
14,7317,2020-11-17 00:00:00,0 days 17:00:00,0.0,2020-11-16 17:00:00,17,22465040.0,349761.38,50090.043,0.99334717,1.0,0.9519043,0.0,13312.0,286.0569,1.0000001,3.4211721,5.947607,5.5650425,9.279172
15,7317,2020-11-17 00:00:00,0 days 18:00:00,0.0,2020-11-16 18:00:00,18,23785808.0,349761.38,50090.043,0.9295044,0.98724365,0.49057007,0.0,13312.0,286.36072,0.9998132,3.1910133,5.4516554,6.718405,10.9802685
16,7317,2020-11-17 00:00:00,0 days 19:00:00,0.0,2020-11-16 19:00:00,19,25052448.0,349761.38,50090.043,0.81591797,0.27355957,0.06350708,0.0,13312.0,286.37964,0.8718567,3.2226353,5.551014,7.5065727,12.173032
17,7317,2020-11-17 00:00:00,0 days 20:00:00,0.0,2020-11-16 20:00:00,20,26240624.0,350017.38,50090.043,0.38079834,0.30551147,0.031921387,0.0,13312.0,286.19897,0.5693054,3.207344,5.564102,7.7755365,12.5952835
18,7317,2020-11-17 00:00:00,0 days 21:00:00,0.0,2020-11-16 21:00:00,21,27394480.0,350017.38,50085.305,0.0012512207,0.07525635,0.43215942,0.0,13312.0,285.8943,0.44189453,3.2306309,5.4749603,7.7701664,12.689786
19,7317,2020-11-17 00:00:00,0 days 22:00:00,0.0,2020-11-16 22:00:00,22,28515648.0,350017.38,50085.305,0.00012207031,0.987854,0.4104309,0.0,13312.0,285.7151,0.98876953,3.6095142,5.964142,7.7637053,12.736715
20,7317,2020-11-17 00:00:00,0 days 23:00:00,0.0,2020-11-16 23:00:00,23,29734416.0,350017.38,50085.305,0.06790161,0.5420532,0.16052246,0.0,13312.0,285.57227,0.60580444,3.6307068,5.918045,7.900923,12.793225
21,7317,2020-11-17 00:00:00,0 days 00:00:00,0.0,2020-11-17 00:00:00,0,0.0,0.0,0.0,0.9932556,0.5791626,1.0,0.0,0.0,285.22144,1.0000049,5.3843813,9.114125,5.5428915,8.8673935
22,7317,2020-11-17 12:00:00,0 days 01:00:00,0.0,2020-11-17 01:00:00,1,1339057.0,44998.23,8565.437,0.9769287,1.0,1.0,0.0,3840.0,286.5005,0.99999577,4.3157196,7.2922955,6.1602373,10.042268
23,7317,2020-11-17 12:00:00,0 days 02:00:00,0.0,2020-11-17 02:00:00,2,2686100.0,89562.0,14916.734,0.9802551,0.9998474,0.99868774,0.0,3904.0,286.44092,1.0000042,3.9735985,6.8155956,5.7140636,9.301857
24,7317,2020-11-17 12:00:00,0 days 03:00:00,0.0,2020-11-17 03:00:00,3,4032295.0,124692.56,19773.57,0.98864746,0.9996338,0.8977051,0.0,5120.0,286.3711,0.9999496,3.5350971,6.085367,5.487403,9.005237
25,7317,2020-11-17 12:00:00,0 days 04:00:00,0.0,2020-11-17 04:00:00,4,5376928.0,134645.94,21290.254,0.99850464,1.0,0.9985657,0.0,5248.0,286.54102,1.0000031,3.5668526,6.1635733,5.9689674,9.815617
26,7317,2020-11-17 12:00:00,0 days 05:00:00,0.0,2020-11-17 05:00:00,5,6722522.0,134624.56,21293.55,0.9963074,0.9998169,0.99819946,0.0,5248.0,286.60693,0.9999899,3.19316,5.634597,6.4739017,10.638139
27,7317,2020-11-17 12:00:00,0 days 06:00:00,0.0,2020-11-17 06:00:00,6,8067355.0,134624.56,21293.55,0.22146606,0.9999695,0.7472229,0.0,5248.0,286.66675,0.99998474,3.015234,5.2944794,7.1083326,11.605898
28,7317,2020-11-17 12:00:00,0 days 07:00:00,0.0,2020-11-17 07:00:00,7,9374477.0,134624.56,21293.55,0.07458496,0.65930176,0.006652832,0.0,5248.0,286.75537,0.7080617,4.0018816,6.691147,7.897112,12.619857
29,7317,2020-11-17 12:00:00,0 days 08:00:00,0.0,2020-11-17 08:00:00,8,10643624.0,134624.56,21293.55,0.109313965,0.99905396,0.013916016,0.0,5248.0,286.39087,0.9990845,3.842967,6.4930267,7.5932875,12.185257
30,7317,2020-11-17 12:00:00,0 days 09:00:00,3.532883882522583,2020-11-17 09:00:00,9,11944302.0,134368.56,21293.55,0.006378174,0.26113892,0.0056762695,0.0,5248.0,286.23145,0.26831055,3.8687649,6.4739075,7.535844,12.072884
31,7317,2020-11-17 12:00:00,0 days 10:00:00,53.13396072387695,2020-11-17 10:00:00,10,13102636.0,134368.56,21293.55,0.0,0.59924316,0.07366943,0.0,5248.0,285.79175,0.6087036,3.7616854,6.2612305,7.9006395,12.778027
32,7317,2020-11-17 12:00:00,0 days 11:00:00,42.38652038574219,2020-11-17 11:00:00,11,14402985.0,134368.56,21262.262,0.0,0.99990845,0.99313354,0.0,5248.0,285.81348,0.9999695,3.7304296,6.1984406,7.8904886,12.625399
33,7317,2020-11-17 12:00:00,0 days 12:00:00,14.103240013122559,2020-11-17 12:00:00,12,15728326.0,134368.56,21262.262,0.0,0.056243896,0.11090088,0.0,5248.0,285.6902,0.15924072,3.394803,5.662018,8.161876,13.069011
34,7317,2020-11-18 00:00:00,0 days 13:00:00,70.9527587890625,2020-11-17 13:00:00,13,16811754.0,231105.92,42537.69,0.0,1.0,0.9387512,0.0,38144.0,281.98096,1.0,7.1001415,11.34079,4.002716,6.203781
35,7317,2020-11-18 00:00:00,0 days 14:00:00,36.91175842285156,2020-11-17 14:00:00,14,18027852.0,364478.7,56459.58,0.0,0.83917236,0.9805298,0.0,137472.0,280.97217,0.9852295,6.8025618,10.889786,2.5587158,3.943924
36,7317,2020-11-18 00:00:00,0 days 16:00:00,5.712936235191535e-10,2020-11-17 16:00:00,16,20204466.0,540099.1,82794.96,0.0,0.28683472,0.40847778,0.0,798208.0,279.7317,0.45785522,6.2352886,10.319229,4.9557037,7.8084717
37,7317,2020-11-18 00:00:00,0 days 17:00:00,0.0,2020-11-17 17:00:00,17,21243376.0,540099.1,82794.96,0.0,0.8703613,0.3914795,0.0,798208.0,279.58203,0.9063721,5.9786386,9.851257,4.870529,7.648163
38,7317,2020-11-18 00:00:00,0 days 18:00:00,0.0,2020-11-17 18:00:00,18,22399216.0,540099.1,82794.96,0.0,0.4133606,0.1843872,0.0,798208.0,280.2334,0.480011,6.0401545,9.9075775,4.30159,6.669754
39,7317,2020-11-18 00:00:00,0 days 19:00:00,0.0,2020-11-17 19:00:00,19,23452160.0,540099.1,82794.96,9.1552734e-05,0.3177185,0.36120605,0.0,798208.0,279.9973,0.51068115,5.795396,9.514085,4.819626,7.7828674
40,7317,2020-11-18 00:00:00,0 days 20:00:00,0.0,2020-11-17 20:00:00,20,24499344.0,540099.1,82794.96,0.03161621,0.97509766,0.88708496,0.0,798208.0,279.30957,0.99139404,4.5955276,7.72052,5.2714996,8.590027
41,7317,2020-11-18 00:00:00,0 days 21:00:00,0.0,2020-11-17 21:00:00,21,25669632.0,540099.1,82827.22,0.0052490234,0.92788696,0.37606812,0.0,798208.0,279.8584,0.944458,6.0333357,9.803464,4.3624115,7.0281982
42,7317,2020-11-18 00:00:00,0 days 22:00:00,0.0,2020-11-17 22:00:00,22,26855920.0,540099.1,82827.22,0.22268677,0.66467285,0.39117432,0.0,798208.0,279.85913,0.763916,6.4634705,10.520987,2.4340668,3.6399841
43,7317,2020-11-18 00:00:00,0 days 23:00:00,0.0,2020-11-17 23:00:00,23,27933248.0,540099.1,82827.22,0.21472168,0.19058228,0.348938,0.0,798208.0,279.85522,0.44000244,5.4998226,9.379556,0.49172974,0.22322083
44,7317,2020-11-18 00:00:00,0 days 00:00:00,0.0,2020-11-18 00:00:00,0,0.0,0.0,0.0,0.015625,1.0,0.019256592,0.0,0.0,285.06372,1.0,3.6247816,5.977661,8.037659,12.931974
45,7317,2020-11-18 12:00:00,0 days 01:00:00,0.0,2020-11-18 01:00:00,1,1235601.2,84697.63,19564.67,0.0,0.7358093,0.8498535,0.0,0.0,281.99316,0.9072727,6.715637,10.62468,4.399048,7.0025635
46,7317,2020-11-18 12:00:00,0 days 02:00:00,0.0,2020-11-18 02:00:00,2,2445050.0,222101.66,40860.13,0.0,0.8855591,0.9507141,0.0,110592.0,281.06104,0.96221924,7.227786,11.485313,2.3994446,3.5641632
47,7317,2020-11-18 12:00:00,0 days 03:00:00,0.0,2020-11-18 03:00:00,3,3646362.0,268160.0,50523.855,0.0,0.2869568,0.27227783,0.0,112640.0,280.6953,0.39587402,6.9118776,11.148816,3.9966888,6.1688995
48,7317,2021-06-22 00:00:00,0 days 17:00:00,405.6180114746094,2021-06-21 17:00:00,17,17906476.0,24996724.0,2729130.8,0.55145264,0.017456055,0.01574707,0.0,29949762.0,287.4729,0.5658264,4.4342976,6.0432415,0.76206493,0.9688082
49,7317,2021-06-22 00:00:00,0 days 18:00:00,254.8332061767578,2021-06-21 18:00:00,18,18972386.0,26330236.0,2867782.0,0.39004517,0.03616333,0.042510986,0.0,32133134.0,286.56372,0.43139648,4.5092735,6.307579,0.6671858,0.834775
50,7317,2021-06-22 00:00:00,0 days 19:00:00,223.95599365234375,2021-06-21 19:00:00,19,20029216.0,27192516.0,2954202.0,0.089538574,0.011199951,0.0054016113,0.0,34028340.0,285.65674,0.100616455,4.096903,5.972904,0.6285162,0.87020206
51,7317,2021-06-22 00:00:00,0 days 20:00:00,84.31475830078125,2021-06-21 20:00:00,20,21109296.0,27563932.0,2992001.2,0.47631836,0.0,0.35440063,0.0,35062256.0,284.46558,0.6195679,3.186345,5.3016586,0.9578781,1.290947
52,7317,2021-06-22 00:00:00,0 days 21:00:00,0.3247871994972229,2021-06-21 21:00:00,21,22221296.0,27636292.0,3000945.5,0.5762024,0.0005493164,0.9347229,0.0,35353070.0,283.42822,0.9653015,2.595542,4.824294,1.4723291,2.1224403
53,7317,2021-06-22 00:00:00,0 days 22:00:00,0.0,2021-06-21 22:00:00,22,23317328.0,27636292.0,3000945.5,0.875824,0.013183594,0.46047974,0.0,35351348.0,282.80786,0.92367554,2.5293102,5.045171,1.6514978,2.4303627
54,7317,2021-06-22 00:00:00,0 days 23:00:00,0.0,2021-06-21 23:00:00,23,24500112.0,27636292.0,3000945.5,0.9340515,0.10043335,0.90319824,0.0,35351348.0,283.10913,0.98861694,2.82547,5.170886,1.4836359,2.0932503
55,7317,2021-06-22 00:00:00,0 days 00:00:00,0.0,2021-06-22 00:00:00,0,0.0,0.0,0.0,0.0,0.5130005,0.17861938,0.0,0.0,282.41528,0.5261841,-1.2952976,-2.218624,-0.29340553,-0.57041836
56,7317,2021-06-22 12:00:00,0 days 01:00:00,0.0,2021-06-22 01:00:00,1,1098768.0,2688034.0,309682.0,0.8670349,0.18661499,0.0,0.0,2261696.0,288.8081,0.89175415,3.5247965,4.5823154,1.2981758,1.7586489
57,7317,2021-06-22 12:00:00,0 days 02:00:00,0.0,2021-06-22 02:00:00,2,2167312.0,5534705.5,620694.56,0.8735657,0.04800415,0.0,0.0,4921984.0,288.72192,0.8796387,3.960763,5.2038383,1.5064402,2.017991
58,7317,2021-06-22 12:00:00,0 days 03:00:00,0.0,2021-06-22 03:00:00,3,3206280.0,8211665.0,917565.1,0.80493164,0.027557373,0.0,0.0,7753472.0,288.1145,0.81048584,4.6076984,6.177243,1.359045,1.8062115
59,7317,2021-06-22 12:00:00,0 days 04:00:00,7.458407878875732,2021-06-22 04:00:00,4,4261972.0,10413972.0,1158818.0,0.87789917,0.0018920898,0.0,0.0,10268672.0,287.51245,0.8780823,4.543397,6.162286,1.0604525,1.3813934
60,7317,2021-06-22 12:00:00,0 days 05:00:00,66.11592102050781,2021-06-22 05:00:00,5,5324763.0,12221366.0,1352171.0,0.8190918,0.0024719238,0.01940918,0.0,12661428.0,287.0161,0.8227539,4.383152,5.991269,0.95030594,1.227541
61,7317,2021-06-22 12:00:00,0 days 06:00:00,105.90612030029297,2021-06-22 06:00:00,6,6384254.0,13541603.0,1490248.8,0.63116455,0.00018310547,0.08685303,0.0,14830061.0,286.2444,0.6621094,4.307331,6.022379,0.81617546,1.0760431
62,7317,2021-06-22 12:00:00,0 days 07:00:00,295.89239501953125,2021-06-22 07:00:00,7,7465515.0,14331198.0,1569798.6,0.5857849,0.002166748,0.017700195,0.0,16286890.0,285.3816,0.5932007,4.018449,5.9135227,0.86857605,1.1740894
63,7317,2021-06-22 12:00:00,0 days 08:00:00,839.5751953125,2021-06-22 08:00:00,8,8535219.0,14717491.0,1609078.9,0.75390625,0.0052490234,0.11846924,0.0,17340586.0,284.42896,0.7817993,3.281043,5.533846,1.1903954,1.6933537
64,7317,2021-06-22 12:00:00,0 days 09:00:00,1310.2559814453125,2021-06-22 09:00:00,9,9649526.0,14791731.0,1618671.0,0.09951782,0.006134033,0.72528076,0.0,17547946.0,283.59326,0.75427246,2.8314228,5.2605915,1.3612309,1.9178429
65,7317,2021-06-22 12:00:00,0 days 10:00:00,1569.9119873046875,2021-06-22 10:00:00,10,10794612.0,14791731.0,1618671.0,0.64385986,0.04058838,0.47235107,0.0,17548010.0,283.21997,0.7935791,2.653697,5.0424786,1.2987595,1.8709602
66,7317,2021-06-22 12:00:00,0 days 11:00:00,1391.135986328125,2021-06-22 11:00:00,11,11938840.0,14791731.0,1618671.0,0.91122437,0.101745605,0.7110596,0.0,17548010.0,282.8994,0.9576416,2.5263014,5.004924,1.0935202,1.5786142
67,7317,2021-06-22 12:00:00,0 days 12:00:00,2291.35205078125,2021-06-22 12:00:00,12,13129670.0,14791731.0,1618671.0,0.8333435,0.48864746,0.3534851,0.0,17548010.0,283.0371,0.91574097,2.2838488,4.440605,1.2804184,2.1621819
68,7317,2021-06-23 00:00:00,0 days 13:00:00,2231.172119140625,2021-06-22 13:00:00,13,16890980.0,5170695.0,663334.2,0.0,1.0,0.24905396,0.0,777668.25,288.20605,1.0,3.6672916,4.9614954,2.0082798,2.7666893
69,7317,2021-06-23 00:00:00,0 days 14:00:00,2136.612060546875,2021-06-22 14:00:00,14,18253220.0,6366159.0,835992.8,0.0,1.0,0.11828613,0.0,964075.6,288.69995,1.0,3.9017897,5.3045444,1.7801104,2.431964
70,7317,2021-06-23 00:00:00,0 days 15:00:00,1905.8160400390625,2021-06-22 15:00:00,15,19628136.0,7570473.0,977107.56,0.00491333,1.0,0.04486084,0.0,1234969.4,289.24878,1.0,3.9924545,5.4233885,1.2982359,1.7833633
71,7317,2021-06-23 00:00:00,0 days 16:00:00,1441.751953125,2021-06-22 16:00:00,16,21008512.0,8447387.0,1101085.2,0.0,1.0,0.12185669,0.0,1334059.6,289.12354,1.0,3.7916002,5.204646,1.2116518,1.6689959
72,7317,2021-06-23 00:00:00,0 days 17:00:00,555.283203125,2021-06-22 17:00:00,17,22394032.0,8996365.0,1162831.1,0.0,0.9996948,0.51361084,0.0,1334046.8,288.7063,0.9998169,3.5330448,4.9542284,1.2425251,1.7030706
73,7317,2021-06-23 00:00:00,0 days 18:00:00,372.8904113769531,2021-06-22 18:00:00,18,23766752.0,9388111.0,1216171.4,0.0,0.9953613,0.9508362,0.0,1346334.8,288.45386,0.9986267,3.3977804,4.874069,1.21906,1.705574
74,7317,2021-06-23 00:00:00,0 days 19:00:00,177.35760498046875,2021-06-22 19:00:00,19,25139728.0,9645505.0,1249837.5,0.0014038086,0.9997864,0.9198303,0.0,1368334.6,288.18506,0.99993896,3.3360014,5.043623,0.933712,1.3068495
75,7317,2021-06-23 00:00:00,0 days 20:00:00,35.36640167236328,2021-06-22 20:00:00,20,26515312.0,9715113.0,1260900.2,0.0,0.9980469,0.87353516,0.0,1367621.0,287.6599,0.9987793,3.0143843,5.1438875,0.7335453,0.6640425
76,7317,2021-06-23 00:00:00,0 days 21:00:00,2.1555359808189678e-07,2021-06-22 21:00:00,21,27880656.0,9733311.0,1264192.0,0.0,0.96569824,0.62286377,0.0,1368299.0,287.20898,0.9833374,2.6067448,4.529809,0.7178011,0.5428686
77,7317,2021-06-23 00:00:00,0 days 22:00:00,0.0,2021-06-22 22:00:00,22,29175024.0,9733074.0,1264192.0,0.0,0.596344,0.6635742,0.0,1368786.1,286.44263,0.80285645,2.4202337,4.597186,1.0009975,0.88007355
78,7317,2021-06-23 00:00:00,0 days 23:00:00,0.0,2021-06-22 23:00:00,23,30440992.0,9733074.0,1264192.0,0.0,0.59054565,0.17907715,0.0,1368786.1,285.97925,0.6481323,2.471528,4.8676834,1.3075457,1.3679113
79,7317,2021-06-23 00:00:00,0 days 00:00:00,0.0,2021-06-23 00:00:00,0,0.0,0.0,0.0,0.95373535,0.07147217,0.5930786,0.0,0.0,282.97192,0.9802246,2.2119484,4.249174,1.5564699,2.4677725
80,7317,2021-06-23 12:00:00,0 days 01:00:00,0.0,2021-06-23 01:00:00,1,1354981.4,1378041.8,130075.64,0.32577515,1.0,0.2940979,0.0,247424.0,289.1272,1.0,3.709755,4.9634047,0.70912933,0.9418287
81,7317,2021-06-23 12:00:00,0 days 02:00:00,0.0,2021-06-23 02:00:00,2,2731652.0,2360522.5,244483.81,0.11010742,1.0,0.9175415,0.0,352384.0,289.12622,1.0,3.8490858,5.1953917,0.7361641,1.0053616
82,7317,2021-06-23 12:00:00,0 days 03:00:00,0.0,2021-06-23 03:00:00,3,4110204.0,3160978.0,351505.88,0.04837036,1.0,0.9998779,0.0,450296.4,289.02344,1.0,3.7597132,5.1719484,0.5332546,0.7087097
83,7317,2021-06-23 12:00:00,0 days 04:00:00,0.0,2021-06-23 04:00:00,4,5484212.0,3465771.0,394627.75,0.042785645,0.99612427,0.99349976,0.0,457369.72,288.28735,0.9997864,3.0137863,4.6210213,1.1029205,1.4808168
84,7317,2021-06-23 12:00:00,0 days 05:00:00,16.543800354003906,2021-06-23 05:00:00,5,6832568.0,3753141.0,432988.3,0.00033569336,0.99368286,0.8328552,0.0,457352.0,288.15503,0.9984131,3.0663118,4.87177,1.1448364,1.5273752
85,7317,2021-06-23 12:00:00,0 days 06:00:00,88.67484283447266,2021-06-23 06:00:00,6,8180912.0,4148493.0,490095.62,0.0,1.0,0.32546997,0.0,553309.5,288.4851,1.0,3.5134592,5.477928,0.726408,0.8595867
86,7317,2021-06-23 12:00:00,0 days 07:00:00,240.12600708007812,2021-06-23 07:00:00,7,9539803.0,4526261.0,539713.3,0.0,1.0,0.34500122,0.0,672175.25,288.74292,1.0,3.6386585,5.649952,0.17417145,-0.057990074
87,7317,2021-06-23 12:00:00,0 days 08:00:00,164.7624053955078,2021-06-23 08:00:00,8,10885060.0,4726489.0,559978.75,0.0,0.96258545,0.28079224,0.0,747951.25,288.25806,0.967926,3.3952827,5.66978,0.15129662,-0.3567047
88,7317,2021-06-23 12:00:00,0 days 09:00:00,221.36399841308594,2021-06-23 09:00:00,9,12215450.0,4777177.0,566570.75,0.0,0.61880493,0.29904175,0.0,839979.56,287.43994,0.6837158,3.1727943,5.5889463,0.11609268,-0.44149876
89,7317,2021-06-23 12:00:00,0 days 10:00:00,728.9783935546875,2021-06-23 10:00:00,10,13494770.0,4777177.0,566570.75,0.0,0.31176758,0.3935852,0.0,840609.06,286.63794,0.5213928,2.8354883,5.3108816,0.35617638,-0.26772022
90,7317,2021-06-23 12:00:00,0 days 11:00:00,399.1332092285156,2021-06-23 11:00:00,11,14755064.0,4777177.0,566570.75,0.0,0.30075073,0.5633545,0.0,840609.06,286.13306,0.6626282,2.4676895,4.865796,0.629467,0.08198357
91,7317,2021-06-23 12:00:00,0 days 12:00:00,601.6331787109375,2021-06-23 12:00:00,12,16020507.0,4777177.0,566570.75,0.0,0.64089966,0.81411743,0.0,840609.06,285.86157,0.91342163,2.4619017,4.8419704,0.8400059,0.54517746
92,7317,2021-06-24 00:00:00,0 days 13:00:00,363.37078857421875,2021-06-23 13:00:00,13,17387790.0,6921904.0,864111.1,0.063201904,0.841156,0.9879761,0.0,1855973.9,287.89453,0.9942322,3.9901285,5.6931553,2.8395653,4.085129
93,7317,2021-06-24 00:00:00,0 days 14:00:00,597.8952026367188,2021-06-23 14:00:00,14,18724620.0,7607073.0,960326.25,0.22561646,0.27615356,0.99401855,0.0,1861207.0,287.35474,0.995697,3.878027,5.8666134,3.3081684,5.0930786
94,7317,2021-06-24 00:00:00,0 days 15:00:00,440.0292053222656,2021-06-23 15:00:00,15,20041824.0,8145884.0,1042863.1,0.9998779,0.9951782,0.99816895,0.0,1947991.1,287.40845,1.0,5.0657406,7.784172,3.289381,5.134842
95,7317,2021-06-24 00:00:00,0 days 16:00:00,381.83160400390625,2021-06-23 16:00:00,16,21384360.0,8643436.0,1130624.2,1.0,0.2937317,1.0,0.0,1958451.1,287.21655,1.0,4.363415,7.0041533,2.360937,3.7664185
96,7317,2021-06-24 00:00:00,0 days 17:00:00,236.68080139160156,2021-06-23 17:00:00,17,22699856.0,9021457.0,1175893.8,1.0,0.8013611,0.9999695,0.0,1958461.1,286.8811,1.0,3.9731379,6.3025084,1.406476,2.217636
97,7317,2021-07-02 12:00:00,0 days 11:00:00,2041.3680419921875,2021-07-02 11:00:00,11,13990191.0,8167956.0,1047682.1,0.00015258789,0.10562134,0.58032227,0.0,7394587.0,286.54785,0.6149292,-0.61233807,-0.4386692,0.6534672,2.5012636
98,7317,2021-07-02 12:00:00,0 days 12:00:00,403.4736022949219,2021-07-02 12:00:00,12,15238175.0,8167956.0,1047682.1,0.007659912,0.1098938,0.789032,0.0,7394587.0,286.5188,0.8029175,-0.65598965,-0.0692215,0.99570847,3.0088787
99,7317,2021-07-03 00:00:00,0 days 13:00:00,1055.503173828125,2021-07-02 13:00:00,13,16463120.0,9395156.0,1044466.4,0.52905273,0.582489,0.99749756,0.0,6814533.5,292.27588,0.99887085,-2.4063911,-3.226056,-1.0340233,-1.1295185
100,7317,2021-07-03 00:00:00,0 days 14:00:00,130.8323974609375,2021-07-02 14:00:00,14,17823396.0,10628562.0,1210019.2,0.8291626,0.26019287,0.26480103,0.0,7239144.0,291.40454,0.89108276,-2.9948235,-4.1024075,1.199728,1.7262392
101,7317,2021-07-03 00:00:00,0 days 15:00:00,1106.2559814453125,2021-07-02 15:00:00,15,19167400.0,11471806.0,1368093.0,0.8629761,0.23168945,0.8097229,0.0,7517717.5,291.25977,0.96673584,-2.3166323,-3.1615973,0.9452667,1.5905151
102,7317,2021-07-03 00:00:00,0 days 16:00:00,1779.1080322265625,2021-07-02 16:00:00,16,20489632.0,12314182.0,1450065.2,0.7654114,0.21487427,0.9970398,0.0,7820008.0,289.98682,0.9977417,-1.4533644,-1.8820763,3.3170586,5.319665
103,7317,2021-07-03 00:00:00,0 days 17:00:00,751.003173828125,2021-07-02 17:00:00,17,21825408.0,12854916.0,1532087.8,0.83843994,0.003540039,0.8473511,0.0,7916989.0,289.9143,0.95944214,-1.2577744,-1.5865984,2.6198425,4.238817
104,7317,2021-07-03 00:00:00,0 days 18:00:00,408.4007873535156,2021-07-02 18:00:00,18,23154800.0,13156156.0,1563880.2,0.83895874,0.012359619,0.9367981,0.0,8055435.5,289.52466,0.9680481,-2.0464811,-3.1526384,1.2827272,2.8900976
105,7317,2021-07-03 00:00:00,0 days 19:00:00,127.10279846191406,2021-07-02 19:00:00,19,24466560.0,13458324.0,1595036.6,0.92297363,0.0031738281,0.98928833,0.0,8289988.0,289.30347,0.9959844,-2.0895033,-3.5246754,0.6439171,2.0413008
106,7317,2021-07-03 00:00:00,0 days 20:00:00,45.06803894042969,2021-07-02 20:00:00,20,25792416.0,13588409.0,1615956.0,0.9413147,0.10211182,0.6308899,0.0,8374116.0,288.9734,0.97473407,-1.799571,-3.4672356,-0.13244915,0.6935072
107,7317,2021-07-03 00:00:00,0 days 21:00:00,1.4761439848243185e-09,2021-07-02 21:00:00,21,27043824.0,13630095.0,1622162.8,0.8895569,0.040924072,0.50897217,0.0,8420627.0,288.01196,0.9315388,-1.5302877,-3.4654875,-0.22487259,0.23484325
108,7317,2021-07-03 00:00:00,0 days 22:00:00,0.0,2021-07-02 22:00:00,22,28308704.0,13630032.0,1622162.8,0.8661194,0.008361816,0.29544067,0.0,8420627.0,287.59973,0.8998186,-1.274127,-2.833928,0.018834114,0.8912592
109,7317,2021-07-03 00:00:00,0 days 23:00:00,0.0,2021-07-02 23:00:00,23,29517312.0,13630032.0,1622162.8,0.72869873,0.02420044,0.26452637,0.0,8421671.0,287.06006,0.7670028,-1.3067799,-2.758769,0.6043558,2.2969227
