,ss_id,init_time,step,generation,pv_datetime,pv_hour,hour,lat,long,tilt,orientation,dlwrf,dswrf,duvrs,hcc,lcc,mcc,sde,sr,t2m,tcc,u10,u100,v10,v100
0,7910.0,2021-10-01 12:00:00,0 days 00:00:00,0.0,2021-10-01 02:00:00,2.0,1.0,50.54,-3.62,40.0,130.0,0.0,0.0,0.0,0.0,0.08178711,0.032196045,0.0,0.0,288.03198,0.09378052,3.9917917,5.481739,-2.940549,-3.9402723
1,7910.0,2021-10-01 12:00:00,0 days 01:00:00,0.0,2021-10-01 03:00:00,3.0,2.0,50.54,-3.62,40.0,130.0,1056354.0,2005961.2,216087.6,0.0,0.06842041,0.0027160645,0.0,2874176.0,288.58887,0.069186434,4.463814,6.0450087,-2.5501814,-3.3859262
2,7910.0,2021-10-01 12:00:00,0 days 02:00:00,0.0,2021-10-01 04:00:00,4.0,3.0,50.54,-3.62,40.0,130.0,2095037.0,3950268.2,418944.28,0.0,0.042419434,0.08270264,0.0,5882880.0,288.4077,0.099243164,4.78391,6.5043116,-2.3759766,-3.1921196
3,7910.0,2021-10-01 12:00:00,0 days 03:00:00,0.0,2021-10-01 05:00:00,5.0,4.0,50.54,-3.62,40.0,130.0,3139474.0,5510241.0,579456.6,0.0,0.00061035156,0.006958008,0.0,8620288.0,288.08203,0.007293956,4.366065,5.9403934,-1.2918415,-1.7900476
4,7910.0,2021-10-01 12:00:00,0 days 04:00:00,0.0,2021-10-01 06:00:00,6.0,5.0,50.54,-3.62,40.0,130.0,4172483.0,6628636.5,689086.2,0.0,0.010437012,0.011352539,0.0,11098624.0,287.56104,0.01473999,4.1774235,5.8854437,-0.6101465,-0.9259968
5,7910.0,2021-10-01 12:00:00,0 days 05:00:00,0.0,2021-10-01 07:00:00,7.0,6.0,50.54,-3.62,40.0,130.0,5201513.0,7202484.0,743095.7,0.22146606,0.0019226074,0.0284729,0.0,12945408.0,286.469,0.24353027,2.9553604,5.358616,0.089426994,-0.090260506
6,7910.0,2021-10-01 12:00:00,0 days 06:00:00,77.96652,2021-10-01 08:00:00,8.0,7.0,50.54,-3.62,40.0,130.0,6224390.0,7306846.5,754297.94,0.24926758,0.00039672852,0.008178711,0.0,13608192.0,284.58252,0.25564575,2.19452,5.320504,0.6552763,0.92454624
7,7910.0,2021-10-01 12:00:00,0 days 07:00:00,1304.22,2021-10-01 09:00:00,9.0,8.0,50.54,-3.62,40.0,130.0,7226923.0,7306846.5,754297.94,0.1331482,0.006134033,0.020751953,0.0,13608192.0,283.5393,0.15258789,2.201354,5.556754,1.0947132,1.9043427
8,7910.0,2021-10-01 12:00:00,0 days 08:00:00,112.80204,2021-10-01 10:00:00,10.0,9.0,50.54,-3.62,40.0,130.0,8218756.0,7306846.5,754297.94,0.019683838,0.026641846,0.071624756,0.0,13608192.0,282.91113,0.09350586,2.3429327,5.8244495,1.1613989,2.2329426
9,7910.0,2021-10-01 12:00:00,0 days 09:00:00,341.5632,2021-10-01 11:00:00,11.0,10.0,50.54,-3.62,40.0,130.0,9220123.0,7306846.5,754297.94,0.11480713,0.06109619,0.15444946,0.0,13608192.0,282.72192,0.25805664,2.381565,5.8540077,1.2583389,2.5454226
10,7910.0,2021-10-01 12:00:00,0 days 10:00:00,1304.208,2021-10-01 12:00:00,12.0,11.0,50.54,-3.62,40.0,130.0,10245128.0,7306846.5,754297.94,0.49102783,0.091552734,0.18084717,0.0,13608192.0,282.64746,0.58877563,2.2554789,5.452444,1.3398266,3.0052843
11,7910.0,2021-10-01 12:00:00,0 days 11:00:00,1092.4812,2021-10-01 13:00:00,13.0,12.0,50.54,-3.62,40.0,130.0,11264099.0,7306846.5,754297.94,0.9878845,0.17764282,0.2503357,0.0,13608192.0,282.386,0.99069214,1.8295641,4.70512,1.5386333,3.7413416
12,7910.0,2021-10-01 12:00:00,0 days 12:00:00,1032.5664,2021-10-01 14:00:00,14.0,13.0,50.54,-3.62,40.0,130.0,12371618.0,7306846.5,754297.94,1.0,0.08087158,0.41918945,0.0,13608192.0,283.03394,1.0,1.2325535,3.7595663,1.6796865,4.0660467
13,7910.0,2021-10-01 12:00:00,0 days 13:00:00,480.1512,2021-10-01 15:00:00,15.0,14.0,50.54,-3.62,40.0,130.0,13523536.0,7306846.5,754297.94,1.0,0.3463745,0.5493469,0.0,13608192.0,283.9646,1.0,1.0490856,3.0654984,2.3519545,5.2766523
14,7910.0,2021-10-01 12:00:00,0 days 14:00:00,60.01584,2021-10-01 16:00:00,16.0,15.0,50.54,-3.62,40.0,130.0,14702407.0,7306846.5,754297.94,1.0,0.13552856,0.95474243,0.0,13608192.0,285.10547,1.0,1.5005627,3.2753887,3.8419428,6.8518763
15,7910.0,2021-10-01 12:00:00,0 days 15:00:00,3.66498e-05,2021-10-01 17:00:00,17.0,16.0,50.54,-3.62,40.0,130.0,15904301.0,7306846.5,754297.94,0.9999695,0.01876831,0.9868164,0.0,13608192.0,285.34253,0.9999903,1.2573757,2.7946262,3.959981,6.8931026
16,7910.0,2021-10-01 12:00:00,0 days 16:00:00,0.0,2021-10-01 18:00:00,18.0,17.0,50.54,-3.62,40.0,130.0,17118324.0,7306846.5,754297.94,0.9999695,0.45352173,0.9998779,0.0,13608192.0,285.34546,1.0000018,1.1712551,2.1843596,5.0956774,8.398881
17,7910.0,2021-10-01 12:00:00,0 days 17:00:00,0.0,2021-10-01 19:00:00,19.0,18.0,50.54,-3.62,40.0,130.0,18379400.0,7306846.5,754297.94,1.0,0.93670654,0.9996338,0.0,13608192.0,285.03857,1.0000006,1.506712,2.5734568,6.1810226,9.71198
18,7910.0,2021-10-01 12:00:00,0 days 18:00:00,0.0,2021-10-01 20:00:00,20.0,19.0,50.54,-3.62,40.0,130.0,19657728.0,7306846.5,754297.94,1.0,0.8247986,0.99938965,0.0,13608192.0,284.73438,1.0000055,2.4225912,4.148875,6.837571,10.720911
19,7910.0,2021-10-01 12:00:00,0 days 19:00:00,0.0,2021-10-01 21:00:00,21.0,20.0,50.54,-3.62,40.0,130.0,20929808.0,7316468.0,755788.94,1.0,0.86050415,0.99957275,0.0,13608022.0,285.21802,1.0000025,2.5861206,4.1799107,6.5718317,10.074151
20,7910.0,2021-10-01 12:00:00,0 days 20:00:00,0.0,2021-10-01 22:00:00,22.0,21.0,50.54,-3.62,40.0,130.0,22198224.0,7374398.0,764982.3,1.0,0.754303,0.9986267,0.0,13608039.0,285.20166,0.9999932,2.7871685,4.424671,6.4881268,9.859653
21,7910.0,2021-10-01 12:00:00,0 days 21:00:00,0.0,2021-10-01 23:00:00,23.0,22.0,50.54,-3.62,40.0,130.0,23488320.0,7502169.0,782765.0,0.9999695,0.7668457,0.9996948,0.0,13607997.0,285.72217,0.99999994,1.3068409,2.4213514,5.362687,8.434692
22,7910.0,2021-10-01 12:00:00,0 days 22:00:00,0.0,2021-10-02 00:00:00,0.0,23.0,50.54,-3.62,40.0,130.0,24772160.0,7740189.0,815483.94,1.0,0.6376343,1.0,0.0,13607986.0,286.06274,0.99999356,0.20161915,0.5353594,5.38358,8.287949
23,7910.0,2021-10-01 12:00:00,0 days 23:00:00,0.0,2021-10-02 01:00:00,1.0,24.0,50.54,-3.62,40.0,130.0,26067952.0,7954234.0,858860.56,1.0,0.69799805,0.9998779,0.0,13608084.0,286.27832,1.0000033,-2.0261536,-2.9462757,3.1603699,5.3758545
24,7910.0,2021-10-01 12:00:00,1 days 00:00:00,0.0,2021-10-02 02:00:00,2.0,25.0,50.54,-3.62,40.0,130.0,27363536.0,8241786.0,903273.8,0.99194336,0.5383606,1.0,0.0,13608218.0,286.61792,1.0000023,-1.722745,-2.7868233,3.261403,4.9762573
25,7910.0,2021-10-01 12:00:00,1 days 01:00:00,0.0,2021-10-02 03:00:00,3.0,26.0,50.54,-3.62,40.0,130.0,28668768.0,8652528.0,949523.2,0.50878906,0.087524414,0.64974976,0.0,13610778.0,286.91528,0.7767251,-2.1184998,-2.4094543,1.7653828,2.942317
26,7910.0,2021-10-01 12:00:00,1 days 02:00:00,0.0,2021-10-02 04:00:00,4.0,27.0,50.54,-3.62,40.0,130.0,29937824.0,9406486.0,1035326.4,0.32351685,0.63409424,0.9578247,0.0,14085914.0,287.75806,0.98124045,0.062553406,0.23739052,2.0697803,2.7744017
27,7910.0,2021-10-01 12:00:00,1 days 03:00:00,0.0,2021-10-02 05:00:00,5.0,28.0,50.54,-3.62,40.0,130.0,31208224.0,10063068.0,1112445.0,0.0,0.19226074,0.7776184,0.0,14670106.0,287.927,0.79753935,1.0816135,1.515028,1.397336,1.83494
28,7910.0,2021-10-01 12:00:00,1 days 04:00:00,0.0,2021-10-02 06:00:00,6.0,29.0,50.54,-3.62,40.0,130.0,32467328.0,10589045.0,1172194.8,0.033569336,0.044708252,0.64889526,0.0,15291674.0,288.1433,0.66560745,3.261567,4.6348906,-0.8170109,-1.2966242
29,7910.0,2021-10-01 12:00:00,1 days 05:00:00,0.0,2021-10-02 07:00:00,7.0,30.0,50.54,-3.62,40.0,130.0,33695216.0,10939422.0,1214456.0,0.84210205,0.048187256,0.10934448,0.0,15836954.0,287.0498,0.8600429,6.0306616,9.175948,-1.5270824,-2.7615519
30,7910.0,2021-10-01 12:00:00,1 days 06:00:00,0.0,2021-10-02 08:00:00,8.0,31.0,50.54,-3.62,40.0,130.0,34869040.0,11008798.0,1222643.8,0.99993896,0.03060913,0.035003662,0.0,16042997.0,285.69824,0.99994665,5.250019,8.747771,-1.4225702,-2.8087616
31,7910.0,2021-10-01 12:00:00,1 days 07:00:00,0.0,2021-10-02 09:00:00,9.0,32.0,50.54,-3.62,40.0,130.0,36008430.0,11008798.0,1222643.8,0.9998779,0.04232788,0.003479004,0.0,16042997.0,285.0935,0.9998909,4.695058,8.156262,-0.13653088,-1.0201292
32,7910.0,2021-10-01 12:00:00,1 days 08:00:00,33.3654,2021-10-02 10:00:00,10.0,33.0,50.54,-3.62,40.0,130.0,37164576.0,11008798.0,1222643.8,0.9998474,0.1222229,0.08679199,0.0,16042997.0,284.53052,0.99987555,3.7969484,6.7955065,-0.64516354,-1.7148838
33,7910.0,2021-10-01 12:00:00,1 days 09:00:00,0.0,2021-10-02 11:00:00,11.0,34.0,50.54,-3.62,40.0,130.0,38348896.0,11008798.0,1222643.8,1.0,0.092559814,0.9112549,0.0,16042997.0,284.4712,1.0,3.2401104,6.194412,0.17418861,-0.28116798
34,7910.0,2021-10-01 12:00:00,1 days 10:00:00,88.3122,2021-10-02 12:00:00,12.0,35.0,50.54,-3.62,40.0,130.0,39541744.0,11008798.0,1222643.8,1.0,0.0012207031,0.9230652,0.0,16042997.0,284.14893,1.0,2.6028442,5.395813,1.0035105,1.0188217
35,7910.0,2021-10-01 12:00:00,1 days 11:00:00,16.61424,2021-10-02 13:00:00,13.0,36.0,50.54,-3.62,40.0,130.0,40722530.0,11008798.0,1222643.8,1.0,0.017242432,0.6167908,0.0,16042997.0,283.802,1.0,2.564331,5.3871,1.2918377,1.4608126
36,4030.0,2019-03-12 00:00:00,0 days 00:00:00,0.0,2019-03-11 21:00:00,21.0,1.0,55.8,-4.3,35.0,180.0,0.0,0.0,0.0,0.9999695,1.0,1.0,0.0,0.0,280.32935,0.9999981,2.0043077,3.3288307,9.833126,15.98128
37,4030.0,2019-03-12 00:00:00,0 days 01:00:00,0.0,2019-03-11 22:00:00,22.0,2.0,55.8,-4.3,35.0,180.0,1222753.6,0.0,0.0,0.99642944,1.0,0.9990845,0.0,0.0,281.12793,1.0000055,2.34383,3.7141266,9.404738,15.338025
38,4030.0,2019-03-12 00:00:00,0 days 02:00:00,0.0,2019-03-11 23:00:00,23.0,3.0,55.8,-4.3,35.0,180.0,2456845.0,0.0,0.0,0.90719604,1.0,0.99730533,0.0,0.0,281.52686,0.999993,5.3013496,8.386902,7.734703,12.604808
39,4030.0,2019-03-12 00:00:00,0 days 03:00:00,0.0,2019-03-12 00:00:00,0.0,4.0,55.8,-4.3,35.0,180.0,3691934.0,0.0,0.0,0.998291,0.99853516,0.9999695,0.0,0.0,279.44922,0.9999946,6.9691496,11.332359,0.44019318,0.84004116
40,4030.0,2019-03-12 00:00:00,0 days 04:00:00,0.0,2019-03-12 01:00:00,1.0,5.0,55.8,-4.3,35.0,180.0,4886726.0,0.0,0.0,0.9842529,0.9326782,1.0,0.0,0.0,278.792,1.0000008,6.253128,10.312308,2.1916847,3.3866863
41,4030.0,2019-03-12 00:00:00,0 days 05:00:00,0.0,2019-03-12 02:00:00,2.0,6.0,55.8,-4.3,35.0,180.0,6054689.0,0.0,0.0,0.9709778,0.37600708,0.99980474,0.0,0.0,278.16772,0.9999794,6.0395823,10.161172,2.8408203,4.35139
42,4030.0,2019-03-12 00:00:00,0 days 06:00:00,0.0,2019-03-12 03:00:00,3.0,7.0,55.8,-4.3,35.0,180.0,7201022.0,0.0,0.0,0.8371277,0.41897583,0.99923706,0.0,0.0,277.87793,0.9998809,6.69339,10.715703,3.0573864,4.718589
43,4030.0,2019-03-12 00:00:00,0 days 07:00:00,0.0,2019-03-12 04:00:00,4.0,8.0,55.8,-4.3,35.0,180.0,8309260.0,1024.0,163.5,0.95306396,0.37445068,0.9915161,0.0,0.0,277.55542,0.99835294,5.7223015,9.303712,3.296341,5.0566874
44,4030.0,2019-03-12 00:00:00,0 days 08:00:00,0.0,2019-03-12 05:00:00,5.0,9.0,55.8,-4.3,35.0,180.0,9387542.0,80568.4,11289.95,0.99993896,0.42526245,0.95599365,0.0,4048.0,277.34082,0.999995,5.9211807,9.439696,3.7936592,5.841651
45,4030.0,2019-03-12 00:00:00,0 days 09:00:00,0.0,2019-03-12 06:00:00,6.0,10.0,55.8,-4.3,35.0,180.0,10496250.0,344165.12,43878.184,0.9833679,0.4810791,0.53222656,8.72165e-05,43648.0,277.54907,0.9901444,5.122879,8.226858,4.8518314,7.284689
46,4030.0,2019-03-12 00:00:00,0 days 10:00:00,0.0,2019-03-12 07:00:00,7.0,11.0,55.8,-4.3,35.0,180.0,11606566.0,773719.25,103483.91,0.9819946,0.8626709,0.29138184,0.00023182854,118912.0,277.5586,0.99747425,4.6984797,8.1972065,4.8252316,8.101882
47,4030.0,2019-03-12 00:00:00,0 days 11:00:00,48.15516,2019-03-12 08:00:00,8.0,12.0,55.8,-4.3,35.0,180.0,12651716.0,1670441.4,203197.69,0.046783447,0.96746826,0.15307617,0.00025284663,650624.0,278.61572,0.97083384,4.0976524,7.0365868,5.3736944,8.38514
48,4030.0,2019-03-12 00:00:00,0 days 12:00:00,323.8464,2019-03-12 09:00:00,9.0,13.0,55.8,-4.3,35.0,180.0,13699996.0,2866688.8,338414.7,0.08270264,0.5366516,0.07748441,0.00023522973,1897472.0,279.38647,0.57172453,4.76301,7.2100945,6.0128727,8.714119
49,4030.0,2019-03-12 00:00:00,0 days 13:00:00,354.6588,2019-03-12 10:00:00,10.0,14.0,55.8,-4.3,35.0,180.0,14690678.0,4280650.5,484785.44,0.034179688,0.27981567,0.09777832,0.0003631413,3742208.0,279.43115,0.32113892,5.52979,8.441769,6.9081717,10.001853
50,4030.0,2019-03-12 00:00:00,0 days 14:00:00,1650.636,2019-03-12 11:00:00,11.0,15.0,55.8,-4.3,35.0,180.0,15662534.0,5677815.0,635000.1,0.027862549,0.2015686,0.32617188,0.00033918396,5707420.0,279.04614,0.3892158,6.365569,9.839303,7.3334513,10.940816
51,4030.0,2019-03-12 00:00:00,0 days 15:00:00,1786.728,2019-03-12 12:00:00,12.0,16.0,55.8,-4.3,35.0,180.0,16654810.0,6770437.0,745067.6,0.93115234,0.2447815,0.9981384,0.0003179051,6937244.0,279.6089,0.9985426,6.7849627,10.328661,8.750763,13.233139
52,4030.0,2019-03-12 00:00:00,0 days 16:00:00,2007.0,2019-03-12 13:00:00,13.0,17.0,55.8,-4.3,35.0,180.0,17749328.0,7095649.0,784938.7,0.9577637,0.7694702,0.9955139,0.00042032078,6945948.0,278.52808,0.99774617,7.0870733,11.390472,9.823456,15.001175
53,4030.0,2019-03-12 00:00:00,0 days 17:00:00,1089.84,2019-03-12 14:00:00,14.0,18.0,55.8,-4.3,35.0,180.0,18888436.0,7142079.0,790267.1,0.94207764,0.88760376,0.9806824,0.0004096739,6945948.0,277.40942,0.994977,7.1686563,11.571968,8.818176,13.565857
54,4030.0,2019-03-12 00:00:00,0 days 18:00:00,262.7112,2019-03-12 15:00:00,15.0,19.0,55.8,-4.3,35.0,180.0,20031168.0,7165287.0,792318.56,0.7498474,0.9945679,0.80688477,0.00041271374,6958236.0,277.4502,0.99850464,7.594058,12.353949,7.5849457,11.591171
55,4030.0,2019-03-12 00:00:00,0 days 19:00:00,20.87592,2019-03-12 16:00:00,16.0,20.0,55.8,-4.3,35.0,180.0,21200704.0,7165543.0,792414.56,0.9105835,1.0,0.8588562,0.00039314106,6958236.0,278.21167,1.0,9.859932,15.79285,6.1546326,9.092499
56,4030.0,2019-03-12 00:00:00,0 days 20:00:00,74.24484,2019-03-12 17:00:00,17.0,21.0,55.8,-4.3,35.0,180.0,22378128.0,7165543.0,792414.56,0.7932739,0.93640137,0.5437012,0.00037322193,6958236.0,278.66455,0.97772217,10.625996,16.676483,5.414749,8.022736
57,4030.0,2019-03-12 00:00:00,0 days 21:00:00,7.581876e-05,2019-03-12 18:00:00,18.0,22.0,55.8,-4.3,35.0,180.0,23569920.0,7165543.0,792414.56,0.47644043,0.9033203,0.84436035,0.00035492703,6958236.0,278.92822,0.95443726,12.579654,20.050568,5.54953,7.8900146
58,4030.0,2019-03-12 00:00:00,0 days 22:00:00,0.0,2019-03-12 19:00:00,19.0,23.0,55.8,-4.3,35.0,180.0,24738416.0,7165543.0,792414.56,0.923584,0.99786377,0.20895386,0.0003314577,6958236.0,279.1233,0.99975586,11.193501,17.587498,2.3325653,3.0823364
59,4030.0,2019-03-12 00:00:00,0 days 23:00:00,0.0,2019-03-12 20:00:00,20.0,24.0,55.8,-4.3,35.0,180.0,25920176.0,7165543.0,792414.56,0.75354004,0.9032898,0.3166504,0.0003110692,6958236.0,279.4934,0.97125244,11.004734,17.468536,1.8923187,2.2601776
60,4030.0,2019-03-12 00:00:00,1 days 00:00:00,0.0,2019-03-12 21:00:00,21.0,25.0,55.8,-4.3,35.0,180.0,27090016.0,7165543.0,792414.56,0.54037476,0.24157715,0.21435547,0.00028765947,6958236.0,279.98218,0.6799927,10.557433,16.63506,-1.2783203,-2.869522
61,4030.0,2019-03-12 00:00:00,1 days 01:00:00,0.0,2019-03-12 22:00:00,22.0,26.0,55.8,-4.3,35.0,180.0,28095600.0,7165543.0,792414.56,0.35424805,0.89767456,0.5444946,0.0002704747,6958236.0,278.9751,0.93652344,10.575896,16.81081,-0.665926,-1.9709015
62,4030.0,2019-03-12 00:00:00,1 days 02:00:00,0.0,2019-03-12 23:00:00,23.0,27.0,55.8,-4.3,35.0,180.0,29239680.0,7165882.0,792414.56,0.44589233,0.038848877,0.08615112,0.00025219843,6958236.0,279.63818,0.4900818,10.422935,16.157991,-3.2860298,-5.92424
63,4030.0,2019-03-12 00:00:00,1 days 03:00:00,0.0,2019-03-13 00:00:00,0.0,28.0,55.8,-4.3,35.0,180.0,30203424.0,7165882.0,792414.56,0.08755493,0.25280762,0.055999756,0.00023738667,6958236.0,279.40796,0.32611084,10.046761,15.764364,-3.8227167,-6.7888184
64,4030.0,2019-03-12 00:00:00,1 days 04:00:00,0.0,2019-03-13 01:00:00,1.0,29.0,55.8,-4.3,35.0,180.0,31125632.0,7165882.0,792414.56,0.02267456,0.1026001,0.040008545,0.00022466853,6958236.0,279.5525,0.14163208,9.100493,14.385758,-3.028019,-5.59021
65,4030.0,2019-03-12 00:00:00,1 days 05:00:00,0.0,2019-03-13 02:00:00,2.0,30.0,55.8,-4.3,35.0,180.0,32043952.0,7165882.0,792414.56,0.0020141602,0.01852417,0.081329346,0.00021318346,6958236.0,278.98926,0.09387207,8.576375,13.571598,-3.1721554,-5.78743
66,4030.0,2019-03-12 00:00:00,1 days 06:00:00,0.0,2019-03-13 03:00:00,3.0,31.0,55.8,-4.3,35.0,180.0,32951984.0,7165882.0,792414.56,0.0,0.04815674,0.13638306,0.00020326301,6958236.0,278.55518,0.15859985,7.450346,11.962131,-2.7438574,-5.1643677
67,4030.0,2019-03-12 00:00:00,1 days 07:00:00,0.0,2019-03-13 04:00:00,4.0,32.0,55.8,-4.3,35.0,180.0,33879490.0,7172604.0,793348.4,0.0,0.01159668,0.0,0.00019387156,7002864.5,278.6255,0.01159668,7.6540203,12.219903,-3.035307,-5.616791
68,4030.0,2019-03-12 00:00:00,1 days 08:00:00,0.0,2019-03-13 05:00:00,5.0,33.0,55.8,-4.3,35.0,180.0,34781776.0,7427454.0,819322.94,0.00045776367,0.7490845,0.041015625,0.00018461794,8025134.0,279.10425,0.7514343,7.7625723,12.197264,-2.37996,-4.501343
69,4030.0,2019-03-12 00:00:00,1 days 09:00:00,0.0,2019-03-13 06:00:00,6.0,34.0,55.8,-4.3,35.0,180.0,35781920.0,8048744.0,881320.25,0.0,0.12606812,0.016021729,0.00017280877,9363536.0,280.34766,0.1312561,7.6887426,11.857204,-2.1694698,-3.943283
70,4030.0,2019-03-12 00:00:00,1 days 10:00:00,1.562676,2019-03-13 07:00:00,7.0,35.0,55.8,-4.3,35.0,180.0,36725120.0,9162739.0,995186.25,0.0,0.11282349,0.045196533,0.00016004965,11597546.0,280.95166,0.14549816,7.7963963,11.493175,-3.8257704,-5.979889
71,4030.0,2019-03-12 00:00:00,1 days 11:00:00,463.7748,2019-03-13 08:00:00,8.0,36.0,55.8,-4.3,35.0,180.0,37716510.0,10519736.0,1140154.2,0.0,0.27365112,0.28216553,0.0001472868,13692568.0,281.00684,0.36187744,8.278134,12.059242,-4.868222,-7.253372
72,4030.0,2021-10-23 12:00:00,0 days 00:00:00,237.2616,2021-10-23 09:00:00,9.0,1.0,55.8,-4.3,35.0,180.0,0.0,0.0,0.0,0.9999695,0.8869324,0.36672974,0.0,0.0,285.47778,1.0,2.0663815,3.4851131,5.411763,8.704943
73,4030.0,2021-10-23 12:00:00,0 days 01:00:00,331.3824,2021-10-23 10:00:00,10.0,2.0,55.8,-4.3,35.0,180.0,1267922.0,450139.62,56120.684,0.9996948,0.52993774,0.013244629,0.0,150336.0,285.9441,0.9997564,1.5650969,2.709178,6.345665,9.993922
74,4030.0,2021-10-23 12:00:00,0 days 02:00:00,720.9624,2021-10-23 11:00:00,11.0,3.0,55.8,-4.3,35.0,180.0,2472168.0,1122292.9,135345.12,1.0,0.8090515,0.23068237,0.0,792960.0,286.25342,0.9999944,1.7255964,2.938201,6.1672115,9.664342
75,4030.0,2021-10-23 12:00:00,0 days 03:00:00,306.8208,2021-10-23 12:00:00,12.0,4.0,55.8,-4.3,35.0,180.0,3705818.0,1609718.6,189632.47,0.99765015,0.83340454,0.55441284,0.0,1356160.0,286.22876,0.99993896,2.1877995,3.6875143,6.843574,10.561134
76,4030.0,2021-10-23 12:00:00,0 days 04:00:00,1692.108,2021-10-23 13:00:00,13.0,5.0,55.8,-4.3,35.0,180.0,4947241.0,1834598.0,215388.88,0.99993896,0.692749,0.97439575,0.0,1387776.0,285.9087,1.0,2.1938105,3.816825,7.1357393,11.42657
77,4030.0,2021-10-23 12:00:00,0 days 05:00:00,678.6744,2021-10-23 14:00:00,14.0,6.0,55.8,-4.3,35.0,180.0,6188830.0,1892147.0,223182.5,0.9486084,0.99246216,0.75146484,0.0,1441536.0,285.54688,1.0,2.3465624,4.202368,6.836495,11.103442
78,4030.0,2021-10-23 12:00:00,0 days 06:00:00,303.894,2021-10-23 15:00:00,15.0,7.0,55.8,-4.3,35.0,180.0,7477234.0,1892147.0,223182.5,1.0,0.5198059,0.9808655,0.0,1441536.0,285.53564,1.0,1.986659,3.5740452,7.3171916,11.815617
79,4030.0,2021-10-23 12:00:00,0 days 07:00:00,142.7088,2021-10-23 16:00:00,16.0,8.0,55.8,-4.3,35.0,180.0,8739581.0,1892147.0,223182.5,0.99920654,0.46759033,0.9986572,0.0,1441536.0,285.15796,1.0,1.9572515,3.4788523,7.162343,11.690632
80,4030.0,2021-10-23 12:00:00,0 days 08:00:00,4.906668e-06,2021-10-23 17:00:00,17.0,9.0,55.8,-4.3,35.0,180.0,10005096.0,1892147.0,223182.5,0.9798889,0.98895264,1.0,0.0,1441792.0,284.72266,1.0,1.8574543,3.4354763,7.2105007,11.903823
81,4030.0,2021-10-23 12:00:00,0 days 09:00:00,0.0,2021-10-23 18:00:00,18.0,10.0,55.8,-4.3,35.0,180.0,11280486.0,1892147.0,223182.5,0.97540283,0.9763489,1.0,0.0,1441792.0,284.64355,1.0,1.3912268,2.724266,7.068975,11.838311
82,4030.0,2021-10-23 12:00:00,0 days 10:00:00,0.0,2021-10-23 19:00:00,19.0,11.0,55.8,-4.3,35.0,180.0,12565101.0,1892147.0,223182.5,0.9940491,0.9852905,1.0,0.0,1441792.0,284.7273,1.0,1.0574799,2.0981035,6.8897223,11.649601
83,4030.0,2021-10-23 12:00:00,0 days 11:00:00,0.0,2021-10-23 20:00:00,20.0,12.0,55.8,-4.3,35.0,180.0,13853900.0,1892147.0,223182.5,0.9961853,0.9954834,1.0,0.0,1441792.0,284.8164,1.0,1.362958,2.5273113,6.6820865,11.359294
84,4030.0,2021-10-23 12:00:00,0 days 12:00:00,0.0,2021-10-23 21:00:00,21.0,13.0,55.8,-4.3,35.0,180.0,15142724.0,1892147.0,223182.5,0.9990845,0.99645996,1.0,0.0,1441792.0,284.86108,1.0,1.7427483,3.0982018,7.141554,11.934627
85,4030.0,2021-10-23 12:00:00,0 days 13:00:00,0.0,2021-10-23 22:00:00,22.0,14.0,55.8,-4.3,35.0,180.0,16433525.0,1892147.0,223182.5,0.9633484,0.9934082,1.0,0.0,1441792.0,284.76587,1.0,1.8344355,3.3125277,7.1665816,11.966567
86,4030.0,2021-10-23 12:00:00,0 days 14:00:00,0.0,2021-10-23 23:00:00,23.0,15.0,55.8,-4.3,35.0,180.0,17723924.0,1892147.0,223182.5,1.0,0.9920654,1.0,0.0,1441792.0,284.69775,1.0,1.8299475,3.3142824,7.289627,12.1496935
87,4030.0,2021-10-23 12:00:00,0 days 15:00:00,0.0,2021-10-24 00:00:00,0.0,16.0,55.8,-4.3,35.0,180.0,19018512.0,1892147.0,223182.5,0.99993896,1.0,1.0,0.0,1441792.0,284.82324,1.0,1.5616026,2.9114447,6.9028964,11.5437155
88,4030.0,2021-10-23 12:00:00,0 days 16:00:00,0.0,2021-10-24 01:00:00,1.0,17.0,55.8,-4.3,35.0,180.0,20308468.0,1892147.0,223182.5,1.0,1.0,1.0,0.0,1441792.0,284.97388,1.0,1.9837084,3.5345984,6.9363995,11.542898
89,4030.0,2021-10-23 12:00:00,0 days 17:00:00,0.0,2021-10-24 02:00:00,2.0,18.0,55.8,-4.3,35.0,180.0,21613674.0,1892147.0,223182.5,1.0,1.0,1.0,0.0,1441792.0,285.06152,1.0,2.4704819,4.4564066,6.559276,10.976773
90,4030.0,2021-10-23 12:00:00,0 days 18:00:00,0.0,2021-10-24 03:00:00,3.0,19.0,55.8,-4.3,35.0,180.0,22924144.0,1892147.0,223182.5,0.9552002,0.9996643,1.0,0.0,1441792.0,285.10498,1.0,2.952486,5.2353363,6.141231,10.132907
91,4030.0,2021-10-23 12:00:00,0 days 19:00:00,0.0,2021-10-24 04:00:00,4.0,20.0,55.8,-4.3,35.0,180.0,24237456.0,1892147.0,223182.5,0.009765625,1.0,0.38223267,0.0,1441792.0,285.35767,1.0,3.0422564,5.094468,6.289453,10.12294
